codmun,pharmacy,hospital,police,school,bank,embassy,tower,commercial,industrial,government,supermarket,park,primary,secondary,unpaved,paved
3001,0,0,0,0,0,0,327,0,0,0,0,1,23,33,29,0
3003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3008,8,4,1,3,4,0,112,0,0,0,0,0,152,90,17,825
4002,3,6,0,6,9,0,541,1,0,0,0,3,58,83,10,6
4003,2,5,0,4,1,0,698,0,0,0,0,2,38,64,2,8
4004,3,1,0,0,0,0,501,0,0,0,0,0,33,7,17,3
4007,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4001,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4011,0,1,0,3,0,0,0,0,0,0,0,0,20,9,89,6
4010,0,0,1,0,0,0,189,0,0,0,0,0,8,15,6,16
4006,1,1,1,5,0,0,0,0,0,0,0,1,24,14,0,1
4005,0,0,0,2,0,0,296,0,0,0,0,0,0,1,2,0
4009,1,0,0,2,2,0,479,0,0,0,0,0,15,6,63,4
4008,0,0,0,1,0,0,269,0,0,0,0,0,4,0,1,0
5001,0,0,0,0,0,0,56,0,0,0,0,0,0,3,3,0
5002,0,0,0,1,0,0,0,0,0,0,0,2,3,3,15,1
5003,0,1,0,1,0,0,40,0,0,0,0,0,16,1,37,0
5004,0,0,0,0,0,0,0,0,0,0,0,0,1,15,245,0
5005,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
5006,0,0,0,1,0,0,380,0,0,0,0,0,10,3,5,0
5007,0,0,0,0,0,0,0,0,0,0,0,0,6,0,59,0
5008,0,0,0,0,0,0,129,0,0,0,0,0,0,7,3,0
5009,0,0,0,0,0,0,0,0,0,0,0,0,10,18,2,3
5010,1,0,1,2,0,0,112,0,0,0,0,1,6,7,1,0
5011,0,0,0,0,0,0,241,0,0,0,0,0,12,20,21,0
5012,0,0,0,1,0,0,431,0,0,0,0,0,2,0,27,53
5013,0,0,0,0,0,0,201,0,0,0,0,0,0,0,1,0
5014,0,0,0,0,0,0,0,0,0,0,0,0,3,5,157,0
5015,0,0,0,0,0,0,178,0,0,0,0,0,6,0,6,0
5016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
5017,5,5,1,6,2,0,192,0,0,0,0,1,6,31,12,10
5018,6,3,1,9,2,0,32,0,1,0,0,1,23,13,0,0
5019,0,0,0,0,0,0,6,0,0,0,0,0,12,9,5,0
5020,0,0,0,0,3,0,237,0,0,0,0,0,28,8,65,0
5021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
5022,0,0,0,0,0,0,420,0,0,0,0,0,0,15,55,0
5023,0,0,0,0,0,0,280,0,0,0,0,0,2,8,76,5
5024,0,1,0,3,1,0,479,0,0,0,0,0,3,33,49,0
5025,6,2,1,10,2,0,67,0,0,0,0,11,47,26,36,1
5026,0,0,0,0,0,0,241,0,0,0,0,0,2,4,8,0
5027,1,0,0,1,1,0,284,0,0,0,0,0,51,67,131,1
5028,1,1,0,0,0,0,263,0,0,0,0,16,7,5,139,0
5029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
5030,17,10,1,14,21,0,484,0,0,0,0,0,96,182,1377,24
5031,0,0,0,0,0,0,68,0,0,0,0,0,0,5,3,0
5032,1,2,0,4,0,0,0,0,0,0,0,4,14,9,15,0
5033,0,0,0,0,0,0,0,0,0,0,0,0,13,26,24,0
5034,0,0,0,0,0,0,149,0,0,0,0,0,2,10,17,0
5035,7,3,0,6,13,0,162,0,1,0,0,1,178,267,20,18
5036,0,0,0,0,0,0,23,0,0,0,0,0,3,9,1,2
5037,0,0,0,3,0,0,292,0,0,0,0,0,4,1,23,3
5038,0,0,0,0,0,0,178,0,0,0,0,0,0,1,21,0
6001,0,0,0,33,0,0,96,0,0,0,0,0,3,10,126,0
6002,7,4,1,180,8,0,4,0,0,0,0,2,80,128,15,36
6003,2,5,0,28,1,0,71,0,0,0,0,5,4,5,4,4
6004,0,0,0,26,0,0,128,0,0,0,0,0,0,17,0,0
6005,0,0,0,34,0,0,42,0,0,0,0,0,11,10,1,0
6006,0,0,0,18,0,0,0,0,0,0,0,0,0,9,0,0
6007,0,4,1,183,0,0,503,0,0,0,0,3,83,95,72,49
6008,0,0,0,25,0,0,104,0,0,0,0,0,9,0,1,0
6009,0,3,2,128,0,0,18,0,0,0,0,0,41,29,107,3
6010,4,2,4,81,2,0,126,0,0,0,0,8,47,60,12,62
7001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7002,0,0,0,0,0,0,112,0,0,0,0,0,0,13,11,0
7003,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7004,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7006,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1
7007,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
7008,0,0,0,0,0,0,57,0,0,0,0,0,0,4,6,4
7009,0,0,0,0,1,0,0,0,0,0,0,0,19,11,8,1
7010,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7011,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7012,0,0,0,0,0,0,28,0,0,0,0,1,0,1,41,0
7013,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,71
7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7015,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0
7016,0,0,0,1,0,0,89,0,0,0,0,0,2,1,2,3
7017,0,0,0,0,0,0,0,0,0,0,0,0,1,7,20,2
7018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7019,2,0,1,2,6,0,0,0,0,0,0,0,5,21,21,1
7020,0,0,0,0,0,0,90,0,0,0,0,0,0,35,33,0
7021,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0
7022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7024,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,2,0,0,0,2,0,105,0,0,0,0,1,16,18,25,2
7028,0,0,0,0,0,0,22,0,0,0,0,0,0,4,3,0
7029,0,0,0,0,0,0,42,0,0,0,0,0,0,3,0,0
7030,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0
7031,0,0,0,3,0,0,0,0,0,0,0,0,3,2,0,0
7032,0,0,0,0,0,0,17,0,0,0,0,0,0,16,1,9
7033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7034,0,0,0,0,0,0,0,0,0,0,0,0,20,6,35,3
7035,0,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0
7036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7037,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1
7038,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7040,1,0,1,0,0,0,24,0,0,0,0,0,3,7,2,0
7041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10
7042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7043,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7044,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,3
7045,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7046,0,0,0,0,0,0,0,0,0,0,0,0,6,9,28,3
7047,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7048,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0
7049,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7051,0,1,0,4,0,0,0,0,0,0,0,0,0,25,0,0
7052,0,0,0,0,0,0,0,0,0,0,0,0,7,37,11,1
7053,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
7054,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
7055,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0
7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7057,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,0
7058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,1,0,0,2,0,0,241,0,0,0,0,0,9,9,39,2
7060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7061,0,1,0,1,0,0,63,0,0,0,0,0,3,11,59,0
7062,0,0,0,0,0,0,89,0,0,0,0,0,3,0,0,0
7063,0,0,0,0,0,0,70,0,0,0,0,0,0,4,0,0
7064,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7065,1,1,0,0,4,0,182,0,0,0,0,0,13,5,9,2
7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7068,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0
7069,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0
7070,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
7071,0,0,0,0,0,0,37,0,0,0,0,0,0,1,3,0
7072,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
7073,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
7074,0,0,0,0,0,0,0,0,1,0,0,0,0,5,16,164
7075,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
7076,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
7077,3,0,0,3,0,0,0,0,0,0,0,0,4,1,1,1
7078,13,6,1,29,9,0,25,0,0,0,0,1,27,19,3,0
7079,0,0,0,3,0,0,162,0,0,0,0,0,0,3,0,0
7080,0,0,0,0,0,0,38,0,0,0,0,0,0,3,22,0
7081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7083,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0
7084,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7085,0,0,0,0,0,0,15,0,0,0,0,0,1,1,0,0
7086,0,1,0,0,0,0,0,0,0,0,0,6,0,6,2,0
7087,3,0,0,0,1,0,0,0,0,0,0,0,42,16,1,1
7088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7089,14,11,1,17,15,1,78,0,0,0,0,5,50,142,25,28
7090,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
7091,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
7092,0,0,0,0,0,0,421,0,0,0,0,0,4,0,3,0
7093,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7094,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0
7096,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
7097,1,0,0,1,3,0,0,0,0,0,0,0,15,20,21,5
7098,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0
7099,0,0,1,0,0,0,0,0,0,0,0,0,10,18,40,9
7100,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7101,45,5,1,5,34,0,86,0,1,0,0,43,73,237,232,78
7102,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1
7103,0,0,1,0,0,0,22,0,0,0,0,0,7,0,0,0
7104,0,0,0,1,0,0,0,0,0,0,0,0,0,3,14,2
7105,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1
7106,0,0,0,0,0,0,81,0,0,0,0,0,0,13,4,0
7107,0,0,0,0,0,0,0,0,0,0,0,0,0,22,53,2
7108,0,4,0,9,0,0,0,0,0,0,0,0,0,36,13,1
7109,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
7110,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
7111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7114,0,0,0,1,0,0,0,0,0,0,0,0,10,5,2,0
7115,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
7116,0,0,0,1,0,0,0,0,0,0,0,0,1,29,0,0
7117,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,4
7118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8001,3,2,1,0,1,0,155,0,0,0,0,0,5,4,4,4
8002,0,0,0,0,0,0,20,0,0,0,0,0,6,3,6,1
8003,0,0,0,0,0,0,0,0,0,0,0,0,5,20,74,1
8004,0,0,0,0,0,0,56,0,0,0,0,0,0,13,14,1
8005,0,0,1,3,1,0,52,0,0,0,0,0,11,4,1,0
8006,0,0,0,0,0,0,17,0,0,0,0,0,6,12,0,15
8007,0,0,0,0,0,0,0,0,0,0,0,0,29,5,1,2
8008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1
8009,0,0,0,0,1,0,0,0,0,0,0,0,21,6,5,0
8010,0,1,0,7,0,0,137,0,0,0,0,0,14,12,6,2
8011,0,0,0,0,0,0,838,0,0,0,0,0,12,24,18,4
8012,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6
8013,0,0,0,3,0,0,43,0,0,0,0,3,3,28,9,0
8014,0,0,0,1,0,0,0,0,0,0,0,0,7,7,0,0
8015,0,0,0,0,0,0,0,0,0,0,0,0,17,13,5,1
8016,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0
8017,2,3,1,2,1,0,75,0,0,0,0,0,67,92,108,169
8018,0,0,0,0,0,0,1,0,0,0,0,0,0,16,14,0
8019,18,2,2,11,10,0,400,0,0,0,0,0,338,258,67,103
8020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8021,2,0,0,0,0,0,160,0,0,0,0,4,62,100,41,22
8022,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2
8023,0,0,0,0,0,0,66,0,0,0,0,0,3,2,2,1
8024,0,0,0,0,0,0,26,0,0,0,0,0,0,20,1,6
8025,0,1,0,0,0,0,0,0,0,0,0,0,17,5,0,4
8026,0,0,0,0,0,0,16,0,0,0,0,0,0,3,10,2
8027,0,0,0,0,1,0,0,0,0,0,0,0,22,34,46,1
8028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
8029,0,0,0,0,0,0,0,0,0,0,0,0,12,5,22,1
8030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8031,0,0,0,0,0,0,11,0,0,0,0,0,18,14,4,14
8032,1,1,0,2,1,0,128,0,0,0,0,0,67,9,43,16
8033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8034,0,0,0,0,0,0,0,0,0,0,0,0,5,22,2,0
8035,0,0,1,0,0,0,156,0,0,0,0,0,16,3,31,1
8036,2,3,1,6,3,0,479,0,0,0,0,0,18,14,53,64
8037,27,3,0,36,22,0,414,0,0,0,0,7,232,340,207,70
8038,0,0,0,0,0,0,167,0,0,0,0,0,0,14,4,0
8039,0,0,0,1,0,0,0,0,0,0,0,0,7,21,31,0
8040,0,0,0,0,0,0,0,0,0,0,0,0,35,1,26,0
8041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
8042,0,0,0,0,0,0,0,0,0,0,0,0,1,3,39,4
8043,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
8044,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,0
8045,0,0,0,1,0,0,1,0,0,0,0,0,8,54,61,3
8046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8048,0,0,0,0,0,0,118,0,0,0,0,0,33,17,5,13
8049,0,0,0,1,0,0,0,0,0,0,0,0,0,22,9,4
8050,0,0,0,0,0,0,157,0,0,0,0,13,7,14,9,0
8051,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0
8052,0,0,0,0,0,0,42,0,0,0,0,0,26,28,4,2
8053,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1,2
8054,0,0,0,0,0,0,0,0,0,0,0,0,6,25,41,3
8055,0,0,0,0,0,0,122,0,0,0,0,0,4,32,8,5
8056,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,1
8057,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0
8058,0,0,0,0,0,0,53,0,0,0,0,0,0,24,1,3
8059,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,1
8060,0,0,0,0,0,0,19,0,0,0,0,0,0,8,25,0
8061,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1,0
8062,0,2,0,1,0,0,275,0,0,0,0,7,13,22,7,4
8063,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,1
8064,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
8065,0,0,0,1,0,0,0,0,0,0,0,0,0,5,19,5
8066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8067,0,0,0,0,0,0,34,0,0,0,0,0,1,4,8,0
9002,17,7,3,21,29,0,1,0,0,0,0,1,31,99,0,15
9003,47,8,12,45,47,1,122,0,0,0,0,4,142,277,2,28
9004,2,3,1,12,3,0,37,0,0,0,0,0,11,132,1,4
9005,32,13,7,82,35,0,35,0,0,0,0,4,247,329,2,40
9006,21,6,2,10,15,0,77,0,0,0,0,2,74,81,0,21
9007,23,6,13,20,35,0,192,0,0,0,0,7,167,149,9,214
9008,6,1,1,2,4,0,31,1,0,1,0,5,1,70,4,5
9009,0,1,0,1,4,0,56,0,0,0,0,0,19,0,7,0
9010,14,11,3,15,27,2,79,0,0,0,0,6,99,320,2,119
9011,3,1,0,1,6,0,17,0,0,0,0,0,10,13,2,6
9012,38,8,4,15,36,0,148,0,0,0,0,3,60,123,12,47
9013,7,4,7,16,4,0,66,0,0,0,0,2,21,106,29,55
9014,48,13,9,41,67,0,0,0,0,0,0,3,219,224,0,31
9015,50,33,11,52,107,2,4,0,0,0,0,2,445,215,0,104
9016,16,9,0,17,61,15,1,1,1,0,0,5,140,247,7,53
9017,14,4,3,11,10,0,10,0,0,0,0,58,128,133,0,142
10001,0,0,1,0,0,0,0,0,0,0,0,0,34,8,13,0
10002,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,2
10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10004,0,1,0,1,0,0,303,0,0,0,0,7,37,9,2,1
10005,9,9,0,42,20,0,889,0,0,0,0,0,201,206,29,22
10006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10007,2,2,0,0,0,0,196,0,0,0,0,0,92,128,163,17
10008,0,0,0,0,0,0,122,0,0,0,0,0,9,24,0,0
10009,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11,1
10010,0,0,0,0,0,0,0,0,0,0,0,0,8,15,8,0
10011,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0
10012,0,2,0,1,0,0,223,0,0,0,0,1,37,69,4,6
10013,0,1,0,0,0,0,445,0,0,0,0,0,17,12,2,3
10014,0,0,0,2,0,0,0,0,0,0,0,0,14,22,3,2
10015,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1
10016,0,0,0,0,0,0,105,0,0,0,0,0,0,13,0,0
10017,0,0,0,0,0,0,0,0,0,0,0,0,27,0,4,2
10018,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
10019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,0,0,0,0,0,0,44,0,0,0,0,0,10,6,0,0
10021,0,0,0,0,0,0,76,0,0,0,0,0,10,5,0,0
10022,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,1
10023,0,0,0,0,0,0,119,0,0,0,0,0,1,0,0,0
10024,0,0,0,0,0,0,0,0,0,0,0,0,20,0,7,0
10025,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
10026,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0
10027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
10028,0,2,0,2,0,0,0,0,0,0,0,0,7,20,8,0
10029,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1
10030,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0
10031,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
10032,0,0,0,1,0,0,0,0,0,0,0,1,31,1,4,0
10033,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0
10034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
10035,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0
10036,0,0,0,0,0,0,166,0,0,0,0,0,10,0,5,2
10037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,0,0,0,0,0,0,45,0,0,0,0,0,12,6,0,0
10039,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
11028,0,0,0,0,0,0,0,0,0,0,0,0,19,8,25,5
11007,16,7,3,14,16,0,191,0,1,0,0,0,80,87,34,29
11032,1,1,1,1,0,0,55,0,0,0,0,0,19,7,0,2
11024,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
11036,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11025,0,0,0,1,1,0,23,0,0,0,0,0,8,15,52,183
11030,0,0,0,0,0,0,0,0,0,0,0,0,41,34,14,3
11004,2,0,1,3,0,0,74,0,0,0,0,0,2,1,0,3
11005,6,4,1,9,5,0,271,0,0,0,0,0,2,4,3,4
11046,1,1,0,0,0,0,0,0,0,0,0,0,15,14,4,5
11019,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,11
11045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
11013,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11034,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
11038,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
11040,0,1,0,6,0,0,0,0,0,0,0,1,0,3,0,0
11039,0,2,0,0,0,0,0,0,0,0,0,0,12,1,4,3
11041,4,0,0,1,3,0,5,0,0,0,0,0,14,51,10,21
11010,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,2
11043,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11011,0,1,1,2,0,0,54,0,0,0,0,0,6,25,94,106
11002,0,0,0,0,0,0,0,0,0,0,0,0,51,3,2,2
11009,0,0,0,0,0,0,0,0,0,0,0,3,24,24,0,0
11017,2,5,0,3,1,0,257,0,0,0,0,4,54,114,61,21
11026,0,0,0,0,0,0,72,0,0,0,0,0,19,2,0,0
11037,1,1,0,1,2,0,227,0,0,0,0,8,63,23,24,3
11001,0,0,0,1,0,0,40,0,0,0,0,2,2,7,24,17
11014,0,0,0,4,0,0,3,0,0,0,0,0,67,6,1,0
11003,2,1,1,3,3,0,195,0,0,0,0,1,75,33,6,2
11031,0,0,0,4,1,0,88,0,0,0,0,1,3,29,15,198
11016,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
11029,0,0,0,0,0,0,135,0,0,0,0,0,0,1,3,0
11018,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0
11008,0,0,0,0,0,0,0,0,0,0,0,0,15,10,10,10
11044,4,1,0,1,1,0,98,0,0,0,0,1,2,14,67,22
11012,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
11015,14,1,1,16,20,0,0,0,0,0,0,2,60,99,80,82
11020,24,13,5,32,14,0,351,0,0,0,0,22,38,118,1003,91
11035,0,0,0,0,0,0,101,0,0,0,0,0,0,27,40,10
11022,0,0,0,1,0,0,0,0,0,0,0,0,4,12,0,1
11042,0,2,0,0,6,0,177,0,0,0,0,1,29,9,0,0
11033,5,2,1,9,3,0,188,0,0,0,0,1,24,5,20,4
11023,0,3,1,13,1,0,93,0,0,0,0,0,5,59,2,18
11027,0,4,0,1,2,0,420,0,0,0,0,4,38,27,5,0
11021,3,0,0,2,5,0,21,0,0,0,0,1,2,33,27,10
12006,0,0,0,0,0,0,54,0,0,0,0,0,0,2,0,0
12026,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
12028,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,2
12031,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
12032,0,0,0,0,0,0,5,0,0,0,0,0,2,3,1,2
12034,0,2,0,5,0,0,0,0,0,0,0,1,10,1,5,2
12039,0,0,0,0,0,0,31,0,0,0,0,0,7,3,0,4
12040,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,9
12051,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
12053,0,0,0,0,3,0,0,0,0,0,0,0,7,16,0,0
12056,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12058,0,0,1,9,0,0,0,0,0,0,0,0,8,3,1,0
12061,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1
12074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
12075,0,0,0,0,0,0,294,0,0,0,0,0,10,0,3,6
12035,5,5,0,12,6,0,78,0,0,0,0,2,30,8,0,2
12008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
12009,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12010,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
12013,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5
12018,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0
12019,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0
12020,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0
12025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12041,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
12045,0,0,0,2,0,0,0,0,0,0,0,0,0,6,1,0
12046,0,0,0,1,0,0,3,0,0,0,0,0,1,18,1,17
12063,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12066,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0
12069,0,0,0,1,0,0,0,0,0,0,0,0,0,14,0,1
12070,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1
12072,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12077,2,0,0,0,0,0,0,0,0,0,0,0,5,1,2,4
12080,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
12023,0,1,1,3,0,0,0,0,0,0,0,0,9,0,0,0
12062,0,0,0,0,0,0,2,0,0,0,0,0,0,27,0,2
12065,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
12043,0,0,0,5,0,0,0,0,0,0,0,0,0,17,0,0
12078,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
12048,0,0,0,0,0,0,84,0,0,0,0,0,10,5,3,5
12003,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
12011,0,0,0,0,0,0,61,0,0,0,0,0,21,5,0,1
12014,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0
12016,0,0,0,0,0,0,262,0,0,0,0,0,0,6,0,0
12057,0,0,0,0,1,0,118,0,0,0,0,0,19,20,9,3
12064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,2
12073,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0
12068,0,0,0,0,0,0,423,0,0,0,0,0,50,13,0,2
12037,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
